source,target,coef_mean,coef_abs,p,X.logp,score,celltype,goi,cell_type
THRB,FAM13A,-0.033489216,0.033489216,1.016865436615431e-08,7.992736514139154,7.992736514139154,PN_dev,THRB,L5-6_THEMIS
THRB,FAM184A,0.030474069,0.030474069,1.0087850176711298e-07,6.996201376465777,6.996201376465777,PN_dev,THRB,L5-6_THEMIS
THRB,CFTR,0.03033027,0.03033027,2.075433054741411e-06,5.682891270681171,5.682891270681171,PN_dev,THRB,L5-6_THEMIS
THRB,PRKG2,-0.029940885,0.029940885,4.482994707371161e-09,8.348431773862483,8.348431773862483,PN_dev,THRB,L5-6_THEMIS
THRB,NEFM,0.028802209,0.028802209,3.836025860117649e-09,8.41611847374628,8.41611847374628,PN_dev,THRB,L5-6_THEMIS
THRB,FOXN2,-0.028558128,0.028558128,2.934873248218619e-16,15.532410650391805,15.532410650391805,PN_dev,THRB,L5-6_THEMIS
THRB,DNAJB1,-0.027351964,0.027351964,6.464710292208428e-07,6.189450932703835,6.189450932703835,PN_dev,THRB,L5-6_THEMIS
THRB,HS3ST2,-0.025735453,0.025735453,2.8390151848869344e-06,5.54683228458053,5.54683228458053,PN_dev,THRB,L5-6_THEMIS
THRB,CDH18,-0.0255814,0.0255814,3.4236846484145853e-09,8.465506244509083,8.465506244509083,PN_dev,THRB,L5-6_THEMIS
THRB,ADAMTS3,0.025367573,0.025367573,2.679092646118536e-10,9.572012267727237,9.572012267727237,PN_dev,THRB,L5-6_THEMIS
THRB,MICAL2,-0.022215696,0.022215696,2.5544904881824777e-06,5.592695710103484,5.592695710103484,PN_dev,THRB,L5-6_THEMIS
THRB,TMEM196,0.021952003,0.021952003,0.00030239087948310286,3.519431311880799,3.519431311880799,PN_dev,THRB,L5-6_THEMIS
THRA,ARHGAP15,0.069597915,0.069597915,8.948776645670858e-12,11.048236331426956,11.048236331426956,L2-3_CUX2,THRA,L5-6_THEMIS
THRA,PRKG2,-0.061256655,0.061256655,4.057624189371961e-06,5.391728179096661,5.391728179096661,L2-3_CUX2,THRA,L5-6_THEMIS
THRA,GPR156,-0.05789744,0.05789744,4.5684183700641235e-12,11.34023413079324,11.34023413079324,L2-3_CUX2,THRA,L5-6_THEMIS
THRA,THRAP3,0.04005046,0.04005046,7.179775099047751e-07,6.143889159486431,6.143889159486431,L2-3_CUX2,THRA,L5-6_THEMIS
THRA,EIF1B,0.117478624,0.117478624,9.041813484357542e-15,14.043744455889401,14.043744455889401,L4_RORB,THRA,L5-6_THEMIS
THRA,PDE1A,-0.06478126,0.06478126,3.1332359570961855e-06,5.504006898126222,5.504006898126222,L4_RORB,THRA,L5-6_THEMIS
THRA,PDE1A,0.094161965,0.094161965,3.456789109423162e-11,10.461327114934756,10.461327114934756,L5-6_THEMIS,THRA,L5-6_THEMIS
THRA,ARHGAP15,0.08670283,0.08670283,2.2373558451363788e-15,14.650264937097475,14.650264937097475,L5-6_THEMIS,THRA,L5-6_THEMIS
THRA,EIF1B,0.053646754,0.053646754,5.7314803075062e-13,12.241733195423071,12.241733195423071,L5-6_THEMIS,THRA,L5-6_THEMIS
THRA,ARHGAP15,0.12792265,0.12792265,1.5836501880353805e-14,13.800340743317003,13.800340743317003,L5-6_TLE4,THRA,L5-6_THEMIS
THRA,EIF1B,0.055538196,0.055538196,1.1734906553641626e-14,13.930520364386597,13.930520364386597,L5-6_TLE4,THRA,L5-6_THEMIS
THRA,PDE1A,0.101261765,0.101261765,1.722884777497848e-13,12.763743766179443,12.763743766179443,PN_dev,THRA,L5-6_THEMIS
THRA,LINC00693,0.059259348,0.059259348,1.402942208196761e-16,15.852960218621096,15.852960218621096,PN_dev,THRA,L5-6_THEMIS
THRA,RARRES1,0.03928996,0.03928996,1.4830578671789483e-19,18.82884190297958,18.82884190297958,PN_dev,THRA,L5-6_THEMIS
THRA,ARHGAP15,0.03041928,0.03041928,2.18488680667084e-07,6.660571057783549,6.660571057783549,PN_dev,THRA,L5-6_THEMIS
THRA,EIF1B,0.024495449,0.024495449,1.238352916461812e-07,6.907155568700547,6.907155568700547,PN_dev,THRA,L5-6_THEMIS
AHR,KCNH1,0.36346173,0.36346173,2.072523698981999e-12,11.683500494660313,11.683500494660313,L2-3_CUX2,AHR,PN_dev
AHR,PCDH9,0.33103803,0.33103803,5.519413558951199e-18,17.258107063872497,17.258107063872497,L2-3_CUX2,AHR,PN_dev
AHR,UNC5C,0.2132071,0.2132071,4.5092702756024666e-12,11.34589373327073,11.34589373327073,L2-3_CUX2,AHR,PN_dev
AHR,PDZD2,0.19368815,0.19368815,5.456406639962102e-17,16.263093271249147,16.263093271249147,L2-3_CUX2,AHR,PN_dev
AHR,KIAA1217,0.1831633,0.1831633,3.253005052721335e-12,11.48771526215089,11.48771526215089,L2-3_CUX2,AHR,PN_dev
AHR,OXR1,0.17909129,0.17909129,3.90164985604005e-08,7.408751707881749,7.408751707881749,L2-3_CUX2,AHR,PN_dev
AHR,SAMD12,0.14696719,0.14696719,8.820917100926337e-11,10.054486259407188,10.054486259407188,L2-3_CUX2,AHR,PN_dev
AHR,GULP1,0.13795331,0.13795331,3.01372195657688e-09,8.520896817812526,8.520896817812526,L2-3_CUX2,AHR,PN_dev
AHR,COBL,0.121733606,0.121733606,6.309101013152212e-06,5.200032519177721,5.200032519177721,L2-3_CUX2,AHR,PN_dev
AHR,SORCS3,0.11888676,0.11888676,7.522456078707163e-11,10.123640339291544,10.123640339291544,L2-3_CUX2,AHR,PN_dev
AHR,MAML3,0.11887478,0.11887478,9.147496572237049e-08,7.038697744580771,7.038697744580771,L2-3_CUX2,AHR,PN_dev
AHR,THRB,0.10028526,0.10028526,7.155568375472007e-06,5.145355863996813,5.145355863996813,L2-3_CUX2,AHR,PN_dev
AHR,TRHDE,0.09870524,0.09870524,1.4668293727070773e-07,6.833620402040532,6.833620402040532,L2-3_CUX2,AHR,PN_dev
AHR,STPG2,0.0857755,0.0857755,3.9328961604080552e-25,24.405287520042613,24.405287520042613,L2-3_CUX2,AHR,PN_dev
AHR,PREX1,0.07395099,0.07395099,1.528892871600055e-08,7.8156229442167895,7.8156229442167895,L2-3_CUX2,AHR,PN_dev
AHR,GSTCD,0.059553742,0.059553742,9.761896471599376e-12,11.010465802503257,11.010465802503257,L2-3_CUX2,AHR,PN_dev
AHR,LHFPL3,0.05664045,0.05664045,3.698364115405139e-13,12.431990333434657,12.431990333434657,L2-3_CUX2,AHR,PN_dev
AHR,NR3C1,0.05042974,0.05042974,3.432413580419317e-06,5.464400388401328,5.464400388401328,L2-3_CUX2,AHR,PN_dev
AHR,PHACTR2,0.04815927,0.04815927,6.825395269746051e-11,10.165872192858808,10.165872192858808,L2-3_CUX2,AHR,PN_dev
AHR,CAMK2D,-0.04487669,0.04487669,0.0001258862386924142,3.9000217423829717,3.9000217423829717,L2-3_CUX2,AHR,PN_dev
AHR,PLCB4,0.044755615,0.044755615,2.6865994974738052e-08,7.570797070820704,7.570797070820704,L2-3_CUX2,AHR,PN_dev
AHR,RARB,0.12862195,0.12862195,6.878086345253584e-14,13.162532376488446,13.162532376488446,L4_RORB,AHR,PN_dev
AHR,PCDH9,0.11243519,0.11243519,6.696054716994011e-11,10.174181006151075,10.174181006151075,L4_RORB,AHR,PN_dev
AHR,TSHZ2,0.097046256,0.097046256,2.2160597555514185e-10,9.65441853313298,9.65441853313298,L4_RORB,AHR,PN_dev
AHR,OXR1,0.0956141,0.0956141,7.2443784007491e-14,13.139998872954164,13.139998872954164,L4_RORB,AHR,PN_dev
AHR,SAMD12,0.08599572,0.08599572,3.792856116522821e-15,14.421033632115403,14.421033632115403,L4_RORB,AHR,PN_dev
AHR,UNC5C,0.08486517,0.08486517,2.3044190115351867e-13,12.637438550486491,12.637438550486491,L4_RORB,AHR,PN_dev
AHR,NRG1,0.068276085,0.068276085,0.0004712141022728125,3.3267817206665877,3.3267817206665877,L4_RORB,AHR,PN_dev
AHR,ABI3BP,-0.06801314,0.06801314,1.4156768057721776e-08,7.849035883292106,7.849035883292106,L4_RORB,AHR,PN_dev
AHR,KCNH1,0.06723839,0.06723839,4.73245953732619e-09,8.324913090579397,8.324913090579397,L4_RORB,AHR,PN_dev
AHR,INPP4B,0.061540145,0.061540145,6.439934947385773e-14,13.19111851961753,13.19111851961753,L4_RORB,AHR,PN_dev
AHR,COBL,0.04958858,0.04958858,0.00028027711164917715,3.552412366707532,3.552412366707532,L4_RORB,AHR,PN_dev
AHR,NR3C1,0.045732416,0.045732416,3.7871457156194014e-14,13.421687984482565,13.421687984482565,L4_RORB,AHR,PN_dev
AHR,OXR1,0.13500355,0.13500355,2.580661459387482e-07,6.588268964058696,6.588268964058696,L5-6_THEMIS,AHR,PN_dev
AHR,SAMD12,0.12020562,0.12020562,6.419140145523878e-08,7.192523142501846,7.192523142501846,L5-6_THEMIS,AHR,PN_dev
AHR,KIAA1217,-0.109582625,0.109582625,7.768910368913252e-08,7.109639889043693,7.109639889043693,L5-6_THEMIS,AHR,PN_dev
AHR,GULP1,0.08375351,0.08375351,4.512522728874874e-10,9.345580597607045,9.345580597607045,L5-6_THEMIS,AHR,PN_dev
AHR,PCDH9,0.08016795,0.08016795,2.295050940656802e-09,8.63920767047503,8.63920767047503,L5-6_THEMIS,AHR,PN_dev
AHR,UNC5C,0.0747324,0.0747324,2.2091152596553673e-06,5.655781624406316,5.655781624406316,L5-6_THEMIS,AHR,PN_dev
AHR,INPP4B,0.060948435,0.060948435,3.741780805518435e-10,9.426921657173269,9.426921657173269,L5-6_THEMIS,AHR,PN_dev
AHR,LPAR2,-0.052139714,0.052139714,2.147964407346768e-14,13.667972919350957,13.667972919350957,L5-6_THEMIS,AHR,PN_dev
AHR,GAD1,0.041172337,0.041172337,5.840084149754413e-14,13.233580895094672,13.233580895094672,L5-6_THEMIS,AHR,PN_dev
AHR,LHFPL3,-0.040972292,0.040972292,5.446243228687299e-06,5.263902967014063,5.263902967014063,L5-6_THEMIS,AHR,PN_dev
AHR,PHACTR2,0.03847139,0.03847139,3.372379526911937e-13,12.472063555883453,12.472063555883453,L5-6_THEMIS,AHR,PN_dev
AHR,PDZD2,0.037421275,0.037421275,6.0573158854212205e-05,4.21771977754717,4.21771977754717,L5-6_THEMIS,AHR,PN_dev
AHR,FABP3,0.03680155,0.03680155,4.473495290442921e-09,8.349353015532198,8.349353015532198,L5-6_THEMIS,AHR,PN_dev
AHR,KIAA1217,0.15812069,0.15812069,8.044014150255786e-05,4.094527174105554,4.094527174105554,L5-6_TLE4,AHR,PN_dev
AHR,OXR1,0.12220383,0.12220383,0.00011582682362055049,3.936190853377279,3.936190853377279,L5-6_TLE4,AHR,PN_dev
AHR,ABI3BP,0.10706953,0.10706953,0.0001367850804220789,3.863961269894556,3.863961269894556,L5-6_TLE4,AHR,PN_dev
AHR,CAMK2D,0.085572556,0.085572556,2.8886428430162554e-08,7.539306151785412,7.539306151785412,L5-6_TLE4,AHR,PN_dev
AHR,PCDH9,0.07075281,0.07075281,5.44197484119192e-07,6.264243470339572,6.264243470339572,L5-6_TLE4,AHR,PN_dev
AHR,SAMD12,0.06788186,0.06788186,8.561767003026928e-06,5.0674365950810785,5.0674365950810785,L5-6_TLE4,AHR,PN_dev
AHR,INPP4B,0.05813515,0.05813515,9.436013242155223e-13,12.025211458313052,12.025211458313052,L5-6_TLE4,AHR,PN_dev
AHR,MCC,0.05306388,0.05306388,8.56197329990061e-10,9.067426130825922,9.067426130825922,L5-6_TLE4,AHR,PN_dev
AHR,PLCB4,0.0414833,0.0414833,3.128198302425875e-07,6.5047057239882955,6.5047057239882955,L5-6_TLE4,AHR,PN_dev
AHR,LHFPL3,0.040664118,0.040664118,1.1204667294924205e-06,5.950601034633046,5.950601034633046,L5-6_TLE4,AHR,PN_dev
AHR,FSTL5,0.039082747,0.039082747,1.917669094822851e-10,9.717226330789332,9.717226330789332,L5-6_TLE4,AHR,PN_dev
AHR,SNTG2,0.037796907,0.037796907,7.038662259221436e-05,4.152509873335676,4.152509873335676,L5-6_TLE4,AHR,PN_dev
AHR,UNC5C,0.10941974,0.10941974,1.6121321840173084e-08,7.792599351838768,7.792599351838768,PN_dev,AHR,PN_dev
AHR,TRHDE,0.08569599,0.08569599,2.027273297068766e-11,10.693087700044968,10.693087700044968,PN_dev,AHR,PN_dev
AHR,MAML3,0.058476437,0.058476437,1.8656352595340945e-11,10.729173258904149,10.729173258904149,PN_dev,AHR,PN_dev
AHR,TRPC7,0.048731677,0.048731677,2.3380919684101322e-15,14.631138409946002,14.631138409946002,PN_dev,AHR,PN_dev
AHR,OXR1,0.047948923,0.047948923,1.8825373311164327e-09,8.725256402889748,8.725256402889748,PN_dev,AHR,PN_dev
AHR,GULP1,0.043894794,0.043894794,2.928262061142354e-08,7.533390059234146,7.533390059234146,PN_dev,AHR,PN_dev
AHR,FSTL5,-0.03924561,0.03924561,8.995591499848747e-10,9.045970274600307,9.045970274600307,PN_dev,AHR,PN_dev
AHR,HUNK,0.03864472,0.03864472,7.154797859598703e-07,6.14540263160385,6.14540263160385,PN_dev,AHR,PN_dev
AHR,SAMD12,0.03768512,0.03768512,2.9007741288181434e-11,10.537486086580621,10.537486086580621,PN_dev,AHR,PN_dev
AHR,LPL,-0.03373436,0.03373436,0.0004848126569404827,3.314426050624658,3.314426050624658,PN_dev,AHR,PN_dev
AHR,RBM20,0.03139675,0.03139675,2.146179284544536e-16,15.668334001365354,15.668334001365354,PN_dev,AHR,PN_dev
AHR,GPR85,0.030277401,0.030277401,1.1030533902331322e-07,6.957403466233903,6.957403466233903,PN_dev,AHR,PN_dev
AHR,ELMO1,0.029462783,0.029462783,2.170457286532269e-11,10.66344875643015,10.66344875643015,PN_dev,AHR,PN_dev
AHR,THRB,-0.02891046,0.02891046,0.00016881993607410637,3.7725762685176347,3.7725762685176347,PN_dev,AHR,PN_dev
ARNT,FRMD4B,0.2709198,0.2709198,1.872858529758941e-10,9.727495026717381,9.727495026717381,L2-3_CUX2,ARNT,PN_dev
ARNT,CSRP2,0.14809552,0.14809552,8.182420192960228e-13,12.08711822188015,12.08711822188015,L2-3_CUX2,ARNT,PN_dev
ARNT,EPB41L4B,0.0933602,0.0933602,2.5219655124371212e-14,13.59826085664504,13.59826085664504,L2-3_CUX2,ARNT,PN_dev
ARNT,TRIM9,0.09255145,0.09255145,9.515646282300835e-06,5.021561710024853,5.021561710024853,L2-3_CUX2,ARNT,PN_dev
ARNT,VASH2,0.076015525,0.076015525,3.3014836187375393e-17,16.48129085326286,16.48129085326286,L2-3_CUX2,ARNT,PN_dev
ARNT,IGF2BP3,0.07246791,0.07246791,7.216949052933224e-10,9.141646360534022,9.141646360534022,L2-3_CUX2,ARNT,PN_dev
ARNT,GALNT13,0.06881311,0.06881311,1.4862283868351472e-09,8.82791444796382,8.82791444796382,L2-3_CUX2,ARNT,PN_dev
ARNT,PEX5L,0.06489463,0.06489463,8.324847026366839e-08,7.079623738147787,7.079623738147787,L2-3_CUX2,ARNT,PN_dev
ARNT,CECR2,0.05581273,0.05581273,4.6388144453957446e-08,7.333592999102802,7.333592999102802,L2-3_CUX2,ARNT,PN_dev
ARNT,MAML3,0.048299145,0.048299145,5.063608585068681e-06,5.295539872484124,5.295539872484124,L2-3_CUX2,ARNT,PN_dev
ARNT,KCNAB1,0.045423854,0.045423854,4.735889216192149e-10,9.324598465355907,9.324598465355907,L2-3_CUX2,ARNT,PN_dev
ARNT,ASTN2,-0.044435453,0.044435453,1.0134075214150605e-05,4.994215876740695,4.994215876740695,L2-3_CUX2,ARNT,PN_dev
ARNT,SEMA3C,0.044230264,0.044230264,1.6967545472832273e-06,5.770380978230578,5.770380978230578,L2-3_CUX2,ARNT,PN_dev
ARNT,FRMD4B,0.14751835,0.14751835,6.2791999431200046e-18,17.202095687858804,17.202095687858804,L4_RORB,ARNT,PN_dev
ARNT,GALNT13,0.07088763,0.07088763,1.3554310126778814e-20,19.867922581791177,19.867922581791177,L4_RORB,ARNT,PN_dev
ARNT,TRIM9,0.06817588,0.06817588,1.8267521753029176e-08,7.73832036682304,7.73832036682304,L4_RORB,ARNT,PN_dev
ARNT,CSRP2,0.061681986,0.061681986,4.246840489993156e-09,8.371934050668544,8.371934050668544,L4_RORB,ARNT,PN_dev
ARNT,MAGI1,0.06084172,0.06084172,6.714050173013104e-10,9.173015417663324,9.173015417663324,L4_RORB,ARNT,PN_dev
ARNT,VASH2,0.052989617,0.052989617,6.197994469729235e-15,14.207748815603535,14.207748815603535,L4_RORB,ARNT,PN_dev
ARNT,INSIG1,0.0432108,0.0432108,8.718117182502989e-13,12.059577297812899,12.059577297812899,L4_RORB,ARNT,PN_dev
ARNT,KLHL32,0.042474262,0.042474262,1.4300193363294314e-14,13.84465809008431,13.84465809008431,L4_RORB,ARNT,PN_dev
ARNT,SEMA3C,0.042376954,0.042376954,5.7360872795539874e-08,7.241384249121934,7.241384249121934,L4_RORB,ARNT,PN_dev
ARNT,EPB41L4B,0.041929815,0.041929815,1.2172034040232515e-12,11.914636841767003,11.914636841767003,L4_RORB,ARNT,PN_dev
ARNT,CSRP2,0.095566675,0.095566675,3.0522599215655214e-14,13.515378485889135,13.515378485889135,L5-6_THEMIS,ARNT,PN_dev
ARNT,MAGI1,0.08990932,0.08990932,3.904363532076016e-09,8.408449752320832,8.408449752320832,L5-6_THEMIS,ARNT,PN_dev
ARNT,GALNT13,0.074553914,0.074553914,5.592458320050257e-15,14.25239724396618,14.25239724396618,L5-6_THEMIS,ARNT,PN_dev
ARNT,ST6GALNAC3,0.061189964,0.061189964,6.472860992288094e-15,14.18890371955869,14.18890371955869,L5-6_THEMIS,ARNT,PN_dev
ARNT,SEMA3C,0.051964637,0.051964637,1.801924377800017e-06,5.744263439213396,5.744263439213396,L5-6_THEMIS,ARNT,PN_dev
ARNT,PEX5L,0.046240475,0.046240475,1.3669957747328618e-08,7.864232827797239,7.864232827797239,L5-6_THEMIS,ARNT,PN_dev
ARNT,ZNF385D,0.043566108,0.043566108,6.220562448941357e-06,5.206170345626198,5.206170345626198,L5-6_THEMIS,ARNT,PN_dev
ARNT,IGF2BP3,0.040023845,0.040023845,2.0280469524919954e-12,11.692921994618713,11.692921994618713,L5-6_THEMIS,ARNT,PN_dev
ARNT,SLC35F3,-0.039701745,0.039701745,0.0005137852632265417,3.2892183566504034,3.2892183566504034,L5-6_THEMIS,ARNT,PN_dev
ARNT,ESRRG,0.03901817,0.03901817,6.736184922528074e-10,9.17158599904238,9.17158599904238,L5-6_THEMIS,ARNT,PN_dev
ARNT,MAML3,0.03837752,0.03837752,3.942565986627373e-09,8.404221029162452,8.404221029162452,L5-6_THEMIS,ARNT,PN_dev
ARNT,ZNF804B,0.03746656,0.03746656,3.7449003814252864e-07,6.426559730534,6.426559730534,L5-6_THEMIS,ARNT,PN_dev
ARNT,BCL11B,0.03705704,0.03705704,1.7765731136072365e-06,5.750416914725296,5.750416914725296,L5-6_THEMIS,ARNT,PN_dev
ARNT,CSRP2,0.12626018,0.12626018,9.789632771457663e-18,17.00923359913872,17.00923359913872,L5-6_TLE4,ARNT,PN_dev
ARNT,KCNAB1,-0.07369266,0.07369266,1.7016338823610276e-05,4.7691338754937105,4.7691338754937105,L5-6_TLE4,ARNT,PN_dev
ARNT,FRMD4B,0.071021646,0.071021646,3.817353793199438e-07,6.4182375876763,6.4182375876763,L5-6_TLE4,ARNT,PN_dev
ARNT,SLC35F3,0.07081791,0.07081791,4.8034967674297365e-09,8.318442497225856,8.318442497225856,L5-6_TLE4,ARNT,PN_dev
ARNT,TRIM9,0.06527818,0.06527818,5.729982702853398e-09,8.241846689039008,8.241846689039008,L5-6_TLE4,ARNT,PN_dev
ARNT,PEX5L,0.056318965,0.056318965,4.5081325044317436e-13,12.346003327519938,12.346003327519938,L5-6_TLE4,ARNT,PN_dev
ARNT,BCL11B,-0.04506548,0.04506548,0.0008086463444475945,3.092241372375222,3.092241372375222,L5-6_TLE4,ARNT,PN_dev
ARNT,PDZD2,0.04076878,0.04076878,4.37719592248335e-12,11.358804014010804,11.358804014010804,L5-6_TLE4,ARNT,PN_dev
ARNT,ENC1,-0.039825663,0.039825663,1.5980442297289274e-11,10.79641120470827,10.79641120470827,L5-6_TLE4,ARNT,PN_dev
ARNT,IGF2BP3,0.037736624,0.037736624,3.28497904125891e-13,12.483467396970148,12.483467396970148,L5-6_TLE4,ARNT,PN_dev
ARNT,MAGI1,0.037567463,0.037567463,5.206184493064225e-05,4.283480445735036,4.283480445735036,L5-6_TLE4,ARNT,PN_dev
ARNT,MAGI1,0.12225882,0.12225882,4.045739485086139e-14,13.393002085933022,13.393002085933022,PN_dev,ARNT,PN_dev
ARNT,ZNF804B,0.09859163,0.09859163,6.222663407203675e-17,16.20602368999216,16.20602368999216,PN_dev,ARNT,PN_dev
ARNT,CSRP2,0.07179514,0.07179514,4.0139763496173946e-16,15.396425190707756,15.396425190707756,PN_dev,ARNT,PN_dev
ARNT,BCL11B,0.050572015,0.050572015,8.646930651522333e-12,11.063138024056869,11.063138024056869,PN_dev,ARNT,PN_dev
ARNT,GALNT13,0.049730036,0.049730036,4.504983861420225e-11,10.34630676049151,10.34630676049151,PN_dev,ARNT,PN_dev
ARNT,ST6GALNAC3,0.042861417,0.042861417,5.1375114065859025e-14,13.289247200870266,13.289247200870266,PN_dev,ARNT,PN_dev
ARNT,ZNF385D,0.0417883,0.0417883,1.0506100573663506e-09,8.978558446063081,8.978558446063081,PN_dev,ARNT,PN_dev
ARNT,PEX5L,0.04009272,0.04009272,2.8011748490122283e-06,5.552659781718678,5.552659781718678,PN_dev,ARNT,PN_dev
ARNT,NTRK2,0.03933962,0.03933962,1.9744287352108854e-13,12.704558537016426,12.704558537016426,PN_dev,ARNT,PN_dev
ARNT,ZBTB20,0.03767171,0.03767171,3.630755751787111e-13,12.440002965964263,12.440002965964263,PN_dev,ARNT,PN_dev
ARNT,TRIM9,0.033709954,0.033709954,1.2120451925808075e-05,4.916481186669273,4.916481186669273,PN_dev,ARNT,PN_dev
ARNT,MAML3,0.032476343,0.032476343,5.0591683923731035e-09,8.295920865034734,8.295920865034734,PN_dev,ARNT,PN_dev
ARNT,SEMA3C,0.030884832,0.030884832,6.06020295730466e-07,6.217512830988583,6.217512830988583,PN_dev,ARNT,PN_dev
ARNT,IGF2BP3,0.030176649,0.030176649,2.5276961411118863e-10,9.597275134570783,9.597275134570783,PN_dev,ARNT,PN_dev
ARNT,KCNAB1,0.028369375,0.028369375,5.3305723311258536e-09,8.273226159283816,8.273226159283816,PN_dev,ARNT,PN_dev
ARNT2,NPTXR,0.12184037,0.12184037,2.109104581155608e-12,11.675901884986589,11.675901884986589,L2-3_CUX2,ARNT2,PN_dev
ARNT2,IGF2BP3,-0.12044268,0.12044268,2.785102639649088e-13,12.555158795100006,12.555158795100006,L2-3_CUX2,ARNT2,PN_dev
ARNT2,ST6GALNAC3,0.11962541,0.11962541,3.3460672393245483e-16,15.475465336124905,15.475465336124905,L2-3_CUX2,ARNT2,PN_dev
ARNT2,CUX1,0.100511216,0.100511216,8.893592690144982e-12,11.05092276430389,11.05092276430389,L2-3_CUX2,ARNT2,PN_dev
ARNT2,GALNT14,0.094589315,0.094589315,2.3091902006652212e-14,13.63654029415195,13.63654029415195,L2-3_CUX2,ARNT2,PN_dev
ARNT2,CNR1,0.09195611,0.09195611,3.133290953091451e-15,14.50399927525709,14.50399927525709,L2-3_CUX2,ARNT2,PN_dev
ARNT2,EIF1B,-0.08514296,0.08514296,1.0445389506492752e-10,9.981075360627047,9.981075360627047,L2-3_CUX2,ARNT2,PN_dev
ARNT2,STMN1,-0.080529034,0.080529034,3.3873123523881945e-07,6.4701447541484125,6.4701447541484125,L2-3_CUX2,ARNT2,PN_dev
ARNT2,KCNK2,-0.06446754,0.06446754,8.295254734279743e-12,11.081170272931557,11.081170272931557,L2-3_CUX2,ARNT2,PN_dev
ARNT2,CECR2,0.062832005,0.062832005,3.536507511326828e-05,4.4514254151654935,4.4514254151654935,L2-3_CUX2,ARNT2,PN_dev
ARNT2,HSPD1,-0.060639594,0.060639594,6.266386765611363e-05,4.2029828036791645,4.2029828036791645,L2-3_CUX2,ARNT2,PN_dev
ARNT2,CCK,0.060284793,0.060284793,1.4889128509878908e-14,13.827130721618348,13.827130721618348,L2-3_CUX2,ARNT2,PN_dev
ARNT2,GALNTL6,0.057490192,0.057490192,1.435712331431121e-06,5.842932569416436,5.842932569416436,L2-3_CUX2,ARNT2,PN_dev
ARNT2,THRAP3,0.056543384,0.056543384,2.1878859723545788e-13,12.659975316190364,12.659975316190364,L2-3_CUX2,ARNT2,PN_dev
ARNT2,KIF26B,0.05406126,0.05406126,1.7343399727059852e-06,5.760865766261227,5.760865766261227,L2-3_CUX2,ARNT2,PN_dev
ARNT2,BMPR1B,0.051399145,0.051399145,4.5645864330232895e-11,10.340598564896883,10.340598564896883,L2-3_CUX2,ARNT2,PN_dev
ARNT2,PRKG2,0.04776981,0.04776981,5.789851051878599e-07,6.237332608669675,6.237332608669675,L2-3_CUX2,ARNT2,PN_dev
ARNT2,OLFM1,0.04688342,0.04688342,4.1956368981102737e-11,10.377202103884219,10.377202103884219,L2-3_CUX2,ARNT2,PN_dev
ARNT2,MOB3B,0.044062503,0.044062503,4.497582309595241e-05,4.347020879949966,4.347020879949966,L2-3_CUX2,ARNT2,PN_dev
ARNT2,IGF2BP3,-0.124197066,0.124197066,2.5411763518191843e-16,15.59496519486134,15.59496519486134,L4_RORB,ARNT2,PN_dev
ARNT2,PDZRN3,0.10575749,0.10575749,6.372560738759917e-18,17.195686016449898,17.195686016449898,L4_RORB,ARNT2,PN_dev
ARNT2,STMN1,-0.102493405,0.102493405,8.535989253925295e-06,5.068746140322561,5.068746140322561,L4_RORB,ARNT2,PN_dev
ARNT2,GALNTL6,0.095653124,0.095653124,1.069587082412945e-08,7.970783850763512,7.970783850763512,L4_RORB,ARNT2,PN_dev
ARNT2,ST6GALNAC3,0.095599525,0.095599525,2.7955438255479256e-05,4.553533694947273,4.553533694947273,L4_RORB,ARNT2,PN_dev
ARNT2,CCK,0.087117314,0.087117314,2.055735932942164e-11,10.687032672863278,10.687032672863278,L4_RORB,ARNT2,PN_dev
ARNT2,NPTXR,0.08068859,0.08068859,4.216445415135103e-10,9.375053517549391,9.375053517549391,L4_RORB,ARNT2,PN_dev
ARNT2,MOB3B,0.0767756,0.0767756,3.3240562068690147e-15,14.478331641287843,14.478331641287843,L4_RORB,ARNT2,PN_dev
ARNT2,NHS,-0.07168376,0.07168376,1.9709574750545778e-05,4.705322745861792,4.705322745861792,L4_RORB,ARNT2,PN_dev
ARNT2,GRM4,0.06516133,0.06516133,6.546546428382957e-10,9.183987747740627,9.183987747740627,L4_RORB,ARNT2,PN_dev
ARNT2,CNR1,0.06460576,0.06460576,1.251201584069982e-15,14.902672714450135,14.902672714450135,L4_RORB,ARNT2,PN_dev
ARNT2,STARD13,0.042148553,0.042148553,4.236309190409669e-07,6.37301235007815,6.37301235007815,L4_RORB,ARNT2,PN_dev
ARNT2,USPL1,-0.041871037,0.041871037,2.8047663508709406e-05,4.552103311503679,4.552103311503679,L4_RORB,ARNT2,PN_dev
ARNT2,GALNTL6,0.25546378,0.25546378,8.3251375109377445e-19,18.07960858427831,18.07960858427831,L5-6_THEMIS,ARNT2,PN_dev
ARNT2,CNR1,0.12465448,0.12465448,9.674905163356353e-18,17.014353283387386,17.014353283387386,L5-6_THEMIS,ARNT2,PN_dev
ARNT2,CUX1,0.11014579,0.11014579,3.3048420123134697e-13,12.480849297092249,12.480849297092249,L5-6_THEMIS,ARNT2,PN_dev
ARNT2,CUX2,0.084668875,0.084668875,7.813833058864691e-09,8.107135871635467,8.107135871635467,L5-6_THEMIS,ARNT2,PN_dev
